Date,Min_Price_Bastnaesite-4625,Max_Price_Bastnaesite-4625,Min_Price_category-Rare_Earth,Max_Price_category-Rare_Earth,Min_Price_Cerium_Carbonate-496,Max_Price_Cerium_Carbonate-496,Min_Price_Cerium_Carbonate-543,Max_Price_Cerium_Carbonate-543,Min_Price_Cerium_Metal-494,Max_Price_Cerium_Metal-494,Min_Price_Cerium_Metal-495,Max_Price_Cerium_Metal-495,Min_Price_Cerium_Oxide-497,Max_Price_Cerium_Oxide-497,Min_Price_Cerium_Oxide-498,Max_Price_Cerium_Oxide-498,Min_Price_Cerium_Oxide-544,Max_Price_Cerium_Oxide-544,Min_Price_Cerium_Oxide-560,Max_Price_Cerium_Oxide-560,Min_Price_Dysprosium_Metal-499,Max_Price_Dysprosium_Metal-499,Min_Price_Dysprosium_Metal-500,Max_Price_Dysprosium_Metal-500,Min_Price_Dysprosium_Oxide-501,Max_Price_Dysprosium_Oxide-501,Min_Price_Dysprosium_Oxide-502,Max_Price_Dysprosium_Oxide-502,Min_Price_Erbium_Oxide-505,Max_Price_Erbium_Oxide-505,Min_Price_Erbium_Oxide-542,Max_Price_Erbium_Oxide-542,Min_Price_Europium_Metal-506,Max_Price_Europium_Metal-506,Min_Price_Europium_Oxide-507,Max_Price_Europium_Oxide-507,Min_Price_Europium_Oxide-508,Max_Price_Europium_Oxide-508,Min_Price_Ferro-dysprosium-503,Max_Price_Ferro-dysprosium-503,Min_Price_Ferro-dysprosium-504,Max_Price_Ferro-dysprosium-504,Min_Price_Ferro-gadolinium-509,Max_Price_Ferro-gadolinium-509,Min_Price_Ferro-holmium-554,Max_Price_Ferro-holmium-554,Min_Price_Gadolinium_Oxide-510,Max_Price_Gadolinium_Oxide-510,Min_Price_Gadolinium_Oxide-545,Max_Price_Gadolinium_Oxide-545,Min_Price_Holmium_Oxide-553,Max_Price_Holmium_Oxide-553,Min_Price_Ionic_RE_Conc.-4624,Max_Price_Ionic_RE_Conc.-4624,Min_Price_LaCe_Carbonate-4424,Max_Price_LaCe_Carbonate-4424,Min_Price_LaCe_Chloride-550,Max_Price_LaCe_Chloride-550,Min_Price_Lanthanum_Metal-511,Max_Price_Lanthanum_Metal-511,Min_Price_Lanthanum_Metal-512,Max_Price_Lanthanum_Metal-512,Min_Price_Lanthanum_Oxide-513,Max_Price_Lanthanum_Oxide-513,Min_Price_Lanthanum_Oxide-514,Max_Price_Lanthanum_Oxide-514,Min_Price_Lanthanum_Oxide-539,Max_Price_Lanthanum_Oxide-539,Min_Price_Lanthanum_Oxide-540,Max_Price_Lanthanum_Oxide-540,Min_Price_Lutetium_Oxide-551,Max_Price_Lutetium_Oxide-551,Min_Price_Monazite-4626,Max_Price_Monazite-4626,Min_Price_NdFeB-4531,Max_Price_NdFeB-4531,Min_Price_NdFeB-4532,Max_Price_NdFeB-4532,Min_Price_NdFeB-4533,Max_Price_NdFeB-4533,Min_Price_NdFeB-4534,Max_Price_NdFeB-4534,Min_Price_NdFeB-4535,Max_Price_NdFeB-4535,Min_Price_NdFeB-4536,Max_Price_NdFeB-4536,Min_Price_NdFeB-4537,Max_Price_NdFeB-4537,Min_Price_NdFeB-4538,Max_Price_NdFeB-4538,Min_Price_NdFeB-4539,Max_Price_NdFeB-4539,Min_Price_NdFeB-4540,Max_Price_NdFeB-4540,Min_Price_Neodymium_Metal-518,Max_Price_Neodymium_Metal-518,Min_Price_Neodymium_Metal-519,Max_Price_Neodymium_Metal-519,Min_Price_Neodymium_Oxide-520,Max_Price_Neodymium_Oxide-520,Min_Price_Neodymium_Oxide-521,Max_Price_Neodymium_Oxide-521,Min_Price_Praseodymium_Metal-522,Max_Price_Praseodymium_Metal-522,Min_Price_Praseodymium_Oxide-523,Max_Price_Praseodymium_Oxide-523,Min_Price_Praseodymium_Oxide-524,Max_Price_Praseodymium_Oxide-524,Min_Price_Praseodymium_Oxide-561,Max_Price_Praseodymium_Oxide-561,Min_Price_PrNd_Mischmetal-526,Max_Price_PrNd_Mischmetal-526,Min_Price_PrNd_Mischmetal-527,Max_Price_PrNd_Mischmetal-527,Min_Price_PrNd_Oxide-525,Max_Price_PrNd_Oxide-525,Min_Price_Samarium_Metal-529,Max_Price_Samarium_Metal-529,Min_Price_Samarium_Metal-530,Max_Price_Samarium_Metal-530,Min_Price_Samarium_Oxide-531,Max_Price_Samarium_Oxide-531,Min_Price_Samarium_Oxide-546,Max_Price_Samarium_Oxide-546
2023-05-08,0,0,"36,673.22","37,328.09","1,046.40","1,091.89",707.27,746.56,"3,143.42","3,274.39",3.69,3.78,713.82,753.11,"1,000.90","1,046.40","5,173.54","5,435.49",1.41,1.5,337.92,344.47,336.67,345.77,246.23,248.85,247.5,252.05,33.79,34.45,35.03,35.94,236.58,245.68,23.05,24.36,23.48,24.39,243.86,248.41,242.31,244.92,"31,696.14","32,089.06",78.59,79.24,"33,005.89","33,398.82","36,673.22","37,328.09",76.62,77.28,0,0,205.63,218.73,166.34,179.44,"3,208.91","3,339.88",3.5,3.59,681.07,720.37,909.91,955.41,"2,645.71","2,776.69",3.14,3.23,755.73,768.83,0,0,18.34,18.99,25.15,25.8,29.08,29.73,24.23,24.89,26.2,26.85,31.04,31.7,27.11,27.77,30.39,31.04,34.32,34.97,36.94,37.59,"70,726.92","72,036.67",70.97,72.79,"56,974.46","58,284.22","57,779.27","58,689.18",127.39,130.12,"62,213.49","63,523.25","62,328.82","64,148.64",70.06,70.97,"70,072.04","71,381.79",70.06,71.88,"56,974.46","58,284.22",10.74,11.0,10.92,11.37,"2,038.20","2,083.69","1,899.15","1,964.64"
2023-05-09,0,0,"36,723.72","37,379.50","1,048.17","1,093.74",708.24,747.59,"3,147.75","3,278.90",3.69,3.78,714.80,754.15,"1,002.59","1,048.17","5,180.67","5,442.98",1.41,1.5,341.01,347.56,339.06,348.17,247.89,250.51,248.83,253.38,34.1,34.76,35.55,36.46,236.98,246.09,23.08,24.40,23.52,24.43,245.18,249.74,243.95,246.57,"32,133.25","32,526.72",78.69,79.35,"33,444.82","33,838.28","36,723.72","37,379.50",76.73,77.38,0,0,205.92,219.03,166.57,179.68,"3,213.33","3,344.48",3.51,3.6,682.01,721.36,911.45,957.02,"2,649.35","2,780.51",3.14,3.24,756.77,769.89,0,0,18.36,19.02,25.18,25.84,29.12,29.77,24.26,24.92,26.23,26.89,31.08,31.74,27.15,27.81,30.43,31.08,34.36,35.02,36.99,37.64,"72,791.66","74,103.22",72.46,74.28,"58,757.95","60,069.51","59,244.24","60,155.69",129.43,132.16,"64,004.20","65,315.76","63,801.49","65,624.39",71.09,72.0,"72,135.88","73,447.44",71.55,73.37,"58,757.95","60,069.51",10.75,11.02,10.94,11.39,"2,041.65","2,087.22","1,901.76","1,967.34"
2023-05-10,0,0,"36,595.09","37,248.57","1,046.25","1,091.74",705.76,744.97,"3,136.72","3,267.42",3.68,3.78,712.30,751.51,"1,000.76","1,046.25","5,162.52","5,423.91",1.41,1.5,339.81,346.35,338.44,347.54,247.02,249.63,248.37,252.92,33.98,34.63,35.48,36.39,236.54,245.64,23.00,24.31,23.47,24.38,244.73,249.28,243.1,245.71,"32,020.70","32,412.79",78.42,79.07,"33,327.67","33,719.76","36,595.09","37,248.57",76.46,77.11,0,0,205.19,218.26,165.98,179.05,"3,202.07","3,332.77",3.5,3.59,679.62,718.83,909.78,955.27,"2,640.07","2,770.77",3.14,3.23,754.12,767.19,0,0,18.3,18.95,25.09,25.75,29.01,29.67,24.18,24.83,26.14,26.79,30.98,31.63,27.05,27.71,30.32,30.98,34.24,34.9,36.86,37.51,"72,536.69","73,843.66",72.33,74.15,"58,552.14","59,859.11","59,135.69","60,045.47",129.19,131.92,"63,780.01","65,086.98","63,684.59","65,504.15",70.96,71.87,"71,883.21","73,190.18",71.42,73.24,"58,552.14","59,859.11",10.72,10.98,10.92,11.37,"2,037.91","2,083.40","1,895.10","1,960.45"
2023-05-11,0,0,"36,719.39","37,375.09","1,053.12","1,098.91",708.16,747.50,"3,147.38","3,278.52",3.71,3.8,714.72,754.06,"1,007.34","1,053.12","5,180.06","5,442.34",1.42,1.51,347.52,354.08,347.99,357.15,254.41,257.04,256.41,260.99,34.1,34.75,35.71,36.63,238.1,247.26,23.08,24.39,23.63,24.54,252.75,257.33,250.48,253.1,"31,867.18","32,260.60",80.65,81.31,"33,178.59","33,572.01","36,719.39","37,375.09",78.68,79.34,0,0,205.89,219.0,166.55,179.66,"3,212.95","3,344.09",3.53,3.62,681.93,721.27,915.76,961.55,"2,649.04","2,780.18",3.16,3.25,756.68,769.8,0,0,18.36,19.02,25.18,25.83,29.11,29.77,24.26,24.92,26.23,26.88,31.08,31.74,27.15,27.8,30.42,31.08,34.36,35.01,36.98,37.64,"72,783.07","74,094.47",72.8,74.63,"58,751.02","60,062.42","59,524.41","60,440.17",130.04,132.79,"63,996.64","65,308.05","64,103.21","65,934.73",71.43,72.35,"71,865.08","73,176.49",71.43,73.26,"58,619.88","59,931.28",10.75,11.02,10.99,11.45,"2,051.30","2,097.09","1,901.54","1,967.11"
2023-05-12,0,0,"36,889.67","37,548.42","1,059.63","1,105.70",711.44,750.97,"3,161.97","3,293.72",3.73,3.82,718.03,757.56,"1,013.56","1,059.63","5,204.08","5,467.58",1.43,1.52,349.13,355.72,350.14,359.35,255.59,258.23,258.0,262.6,34.25,34.91,35.94,36.86,239.57,248.78,23.19,24.51,23.77,24.69,254.31,258.92,251.64,254.28,"32,014.97","32,410.21",81.03,81.68,"33,332.46","33,727.70","36,889.67","37,548.42",79.05,79.71,0,0,206.85,220.02,167.32,180.50,"3,227.85","3,359.60",3.55,3.64,685.09,724.62,921.42,967.49,"2,661.33","2,793.08",3.18,3.27,760.19,773.37,0,0,18.44,19.1,25.3,25.95,29.25,29.91,24.37,25.03,26.35,27.01,31.22,31.88,27.27,27.93,30.57,31.22,34.52,35.18,37.15,37.81,"73,120.60","74,438.09",73.25,75.1,"59,023.48","60,340.97","59,892.32","60,813.74",130.84,133.61,"64,293.43","65,610.92","64,499.42","66,342.27",71.87,72.79,"72,198.36","73,515.85",71.87,73.71,"58,891.73","60,209.22",10.8,11.07,11.06,11.52,"2,063.98","2,110.05","1,910.36","1,976.23"
2023-05-15,0,0,"36,856.17","37,514.31","1,056.82","1,102.76",710.80,750.29,"3,159.10","3,290.73",3.72,3.81,717.38,756.87,"1,010.87","1,056.82","5,199.35","5,462.61",1.42,1.52,348.82,355.4,349.21,358.40,261.94,264.57,261.91,266.5,34.22,34.88,35.84,36.76,238.93,248.12,23.17,24.48,23.71,24.63,258.23,262.83,257.99,260.63,"31,985.89","32,380.78",80.95,81.61,"33,302.18","33,697.07","36,856.17","37,514.31",78.98,79.64,0,0,206.66,219.82,167.17,180.33,"3,224.91","3,356.54",3.54,3.63,684.47,723.96,918.97,964.92,"2,658.91","2,790.54",3.17,3.26,759.5,772.66,0,0,18.43,19.09,25.27,25.93,29.22,29.88,24.35,25.01,26.33,26.98,31.2,31.85,27.25,27.91,30.54,31.2,34.49,35.14,37.12,37.78,"73,054.19","74,370.48",73.06,74.9,"58,969.87","60,286.16","59,733.04","60,652.01",130.49,133.25,"64,235.04","65,551.33","64,327.89","66,165.83",71.68,72.6,"72,132.79","73,449.08",71.68,73.52,"58,838.24","60,154.53",10.79,11.06,11.03,11.49,"2,058.49","2,104.44","1,908.62","1,974.44"
2023-05-16,0,0,"36,762.78","37,419.25","1,057.92","1,103.92",709.00,748.39,"3,151.10","3,282.39",3.73,3.82,715.56,754.95,"1,011.92","1,057.92","5,186.18","5,448.77",1.43,1.52,347.93,354.5,349.57,358.77,261.28,263.90,262.18,266.78,34.14,34.79,35.88,36.8,239.18,248.38,23.11,24.42,23.73,24.65,258.50,263.10,257.34,259.97,"31,904.84","32,298.72",80.75,81.4,"33,217.79","33,611.68","36,762.78","37,419.25",78.78,79.43,0,0,206.13,219.26,166.75,179.88,"3,216.74","3,348.04",3.54,3.63,682.74,722.13,919.93,965.93,"2,652.17","2,783.47",3.17,3.27,757.58,770.71,0,0,18.38,19.04,25.21,25.87,29.15,29.8,24.29,24.95,26.26,26.92,31.12,31.77,27.18,27.83,30.46,31.12,34.4,35.06,37.03,37.68,"74,182.03","75,494.98",74.05,75.89,"60,133.40","61,446.35","59,795.46","60,715.39",131.55,134.31,"65,385.22","66,698.18","64,855.08","66,694.94",71.75,72.67,"73,262.96","74,575.92",73.13,74.97,"60,002.10","61,315.06",10.77,11.03,10.86,11.32,"2,005.45","2,051.44","1,877.53","1,943.18"
2023-05-17,0,0,"36,754.09","37,410.41","1,060.62","1,106.74",708.83,748.21,"3,150.35","3,281.62",3.74,3.83,715.39,754.77,"1,014.51","1,060.62","5,184.95","5,447.48",1.43,1.52,347.85,354.41,350.47,359.69,261.22,263.84,262.85,267.46,34.13,34.79,35.97,36.89,239.79,249.02,23.10,24.42,23.79,24.72,259.16,263.77,257.28,259.9,"31,897.30","32,291.09",80.73,81.38,"33,209.94","33,603.74","36,754.09","37,410.41",78.76,79.42,0,0,206.09,219.21,166.71,179.83,"3,215.98","3,347.25",3.55,3.64,682.58,721.96,922.28,968.39,"2,651.54","2,782.81",3.18,3.27,757.4,770.52,0,0,18.38,19.03,25.2,25.86,29.14,29.8,24.28,24.94,26.25,26.91,31.11,31.77,27.17,27.83,30.45,31.11,34.39,35.05,37.02,37.67,"74,164.50","75,477.15",74.24,76.09,"60,119.19","61,431.83","59,948.17","60,870.45",131.89,134.65,"65,369.77","66,682.42","65,020.71","66,865.26",71.94,72.86,"73,508.18","74,820.82",73.32,75.17,"60,381.72","61,694.36",10.76,11.03,10.88,11.34,"2,010.57","2,056.68","1,877.08","1,942.72"
2023-05-18,0,0,"36,760.84","37,417.29","1,067.03","1,113.42",708.96,748.35,"3,150.93","3,282.22",3.76,3.85,715.52,754.91,"1,020.63","1,067.03","5,185.90","5,448.48",1.44,1.53,347.92,354.48,352.58,361.86,267.83,270.45,267.22,271.86,34.14,34.79,36.19,37.11,241.24,250.52,23.11,24.42,23.94,24.87,261.65,266.29,259.95,262.58,"31,903.16","32,297.03",80.74,81.4,"33,216.05","33,609.91","36,760.84","37,417.29",78.77,79.43,0,0,206.12,219.25,166.74,179.87,"3,216.57","3,347.86",3.57,3.67,682.70,722.09,927.85,974.24,"2,652.03","2,783.32",3.2,3.29,757.54,770.66,0,0,18.38,19.04,25.21,25.86,29.15,29.8,24.29,24.94,26.26,26.91,31.12,31.77,27.18,27.83,30.46,31.12,34.4,35.05,37.02,37.68,"74,178.13","75,491.02",74.69,76.55,"60,130.24","61,443.13","60,310.22","61,238.07",132.68,135.47,"65,381.79","66,694.67","65,413.39","67,269.09",72.37,73.3,"73,521.69","74,834.58",73.76,75.62,"60,392.82","61,705.70",10.77,11.03,10.95,11.41,"2,022.71","2,069.10","1,877.43","1,943.07"
2023-05-19,0,0,"36,728.05","37,383.91","1,062.38","1,108.57",708.33,747.68,"3,148.12","3,279.29",3.74,3.83,714.89,754.24,"1,016.19","1,062.38","5,181.28","5,443.62",1.43,1.52,347.6,354.16,351.05,360.29,268.90,271.53,266.06,270.68,34.1,34.76,36.03,36.95,240.19,249.43,23.09,24.40,23.83,24.76,260.51,265.13,261.03,263.65,"31,874.70","32,268.22",80.67,81.33,"33,186.42","33,579.94","36,728.05","37,383.91",78.7,79.36,0,0,205.94,219.06,166.59,179.71,"3,213.70","3,344.88",3.56,3.65,682.09,721.44,923.81,970.00,"2,649.67","2,780.84",3.19,3.28,756.86,769.98,0,0,18.1,18.76,24.53,25.18,28.46,29.12,23.61,24.27,25.58,26.23,30.43,31.09,26.5,27.15,29.78,30.43,33.71,34.37,36.33,36.99,"74,111.97","75,423.68",74.37,76.21,"60,076.60","61,388.32","60,047.63","60,971.44",132.1,134.88,"65,323.47","66,635.19","65,128.59","66,976.20",72.06,72.98,"73,456.11","74,767.83",73.44,75.29,"60,338.95","61,650.66",10.76,11.02,10.9,11.36,"2,013.91","2,060.10","1,875.75","1,941.34"
2023-05-22,0,0,"36,660.25","37,314.90","1,063.42","1,109.65",707.02,746.30,"3,142.31","3,273.24",3.75,3.84,713.57,752.84,"1,017.18","1,063.42","5,171.71","5,433.57",1.43,1.53,346.96,353.51,351.39,360.64,272.33,274.95,270.94,275.56,34.04,34.7,36.06,36.99,240.42,249.67,23.04,24.35,23.86,24.78,263.54,268.17,264.48,267.1,"31,815.86","32,208.65",80.52,81.18,"33,125.16","33,517.94","36,660.25","37,314.90",78.56,79.21,0,0,205.56,218.65,166.28,179.37,"3,207.77","3,338.70",3.56,3.65,680.83,720.11,924.71,970.95,"2,644.78","2,775.70",3.19,3.28,755.46,768.56,0,0,18.07,18.72,24.48,25.14,28.41,29.07,23.57,24.22,25.53,26.19,30.38,31.03,26.45,27.1,29.72,30.38,33.65,34.3,36.27,36.92,"73,975.15","75,284.44",74.44,76.29,"59,965.70","61,274.99","60,106.16","61,030.87",132.23,135.01,"65,202.88","66,512.17","65,192.06","67,041.48",72.13,73.05,"73,582.36","74,891.66",73.51,75.36,"60,489.41","61,798.71",10.74,11.0,10.91,11.37,"2,015.87","2,062.10","1,872.29","1,937.76"
2023-05-23,0,0,"36,680.90","37,335.92","1,039.70","1,086.11",687.77,727.07,"3,144.08","3,275.08",3.76,3.85,694.32,733.62,993.28,"1,039.70","5,174.63","5,436.63",1.44,1.53,351.09,357.64,352.75,362.04,273.80,276.42,271.99,276.63,34.06,34.72,36.2,37.13,241.36,250.64,23.06,24.37,23.95,24.88,264.57,269.21,265.94,268.56,"32,488.80","32,881.81",80.57,81.22,"33,798.83","34,191.84","36,680.90","37,335.92",78.6,79.26,0,0,200.43,213.54,162.44,175.54,"3,144.08","3,275.08",3.53,3.62,661.57,700.87,900.45,946.87,"2,620.06","2,751.07",3.16,3.25,755.89,768.99,0,0,18.08,18.73,24.5,25.15,28.43,29.08,23.58,24.24,25.55,26.2,30.39,31.05,26.46,27.12,29.74,30.39,33.67,34.32,36.29,36.94,"75,981.87","77,291.90",76.58,78.44,"61,571.51","62,881.55","62,010.50","62,938.80",132.75,135.53,"65,239.60","66,549.64","65,445.21","67,301.81",72.41,73.34,"74,933.84","76,243.88",74.73,76.58,"61,833.52","63,143.55",10.74,11.0,10.95,11.42,"2,023.70","2,070.11","1,873.35","1,938.85"
2023-05-24,0,0,"36,732.87","37,388.82","1,023.48","1,070.01",669.06,708.42,"3,148.53","3,279.72",3.77,3.86,675.62,714.98,976.96,"1,023.48","5,181.96","5,444.34",1.44,1.54,354.21,360.77,356.36,365.66,276.81,279.43,276.34,280.99,34.11,34.77,36.29,37.22,241.91,251.22,23.09,24.40,24.01,24.94,267.97,272.62,268.94,271.56,"32,534.83","32,928.40",81.99,82.65,"33,846.72","34,240.29","36,732.87","37,388.82",80.03,80.68,0,0,200.72,213.84,162.67,175.79,"3,148.53","3,279.72",3.54,3.63,649.38,688.74,883.92,930.44,"2,623.78","2,754.97",3.16,3.26,756.96,770.08,0,0,18.1,18.76,24.53,25.19,28.47,29.12,23.61,24.27,25.58,26.24,30.44,31.09,26.5,27.16,29.78,30.44,33.72,34.37,36.34,37.0,"76,089.52","77,401.41",76.76,78.62,"61,658.75","62,970.64","62,153.41","63,083.85",133.05,135.84,"65,332.04","66,643.93","65,596.04","67,456.92",72.57,73.5,"75,040.01","76,351.90",74.9,76.76,"61,921.13","63,233.02",10.76,11.02,10.98,11.44,"2,028.36","2,074.88","1,876.00","1,941.59"
2023-05-26,0,0,"37,065.76","37,722.95",998.10,"1,044.74",650.62,690.05,"3,128.24","3,259.68",3.78,3.87,657.19,696.63,951.46,998.10,"5,126.12","5,388.99",1.43,1.52,354.88,361.46,357.26,366.59,278.65,281.28,277.04,281.71,34.17,34.83,36.38,37.31,242.53,251.86,23.13,24.45,24.07,25.00,268.65,273.31,270.76,273.39,"33,516.91","33,911.23",84.52,85.17,"34,831.30","35,225.61","37,065.76","37,722.95",82.54,83.2,0,0,201.1,214.25,162.98,176.13,"3,154.53","3,285.97",3.54,3.64,637.48,676.91,867.51,914.15,"2,628.78","2,760.22",3.17,3.26,758.4,771.55,0,0,18.14,18.8,24.58,25.24,28.52,29.18,23.66,24.32,25.63,26.29,30.49,31.15,26.55,27.21,29.84,30.49,33.78,34.44,36.41,37.07,"76,891.73","78,206.12",76.96,78.82,"63,090.65","64,405.04","63,243.97","64,176.77",133.39,136.19,"65,456.55","66,770.94","65,762.53","67,628.14",72.76,73.69,"75,577.35","76,891.73",75.09,76.96,"62,433.46","63,747.85",10.65,10.91,11.01,11.47,"2,033.51","2,080.15","1,879.58","1,945.30"
2023-05-29,0,0,"37,054.56","37,711.55",998.81,"1,045.49",650.43,689.85,"3,127.30","3,258.70",3.78,3.87,657.00,696.42,952.14,998.81,"5,124.57","5,387.36",1.42,1.51,354.78,361.35,357.52,366.85,278.57,281.19,277.24,281.91,34.16,34.82,36.41,37.34,242.7,252.04,23.13,24.44,24.08,25.02,268.84,273.51,270.68,273.31,"34,426.57","34,820.77",84.49,85.15,"35,740.57","36,134.76","37,054.56","37,711.55",82.52,83.18,0,0,201.04,214.18,162.93,176.07,"3,153.58","3,284.98",3.55,3.64,637.29,676.71,868.13,914.80,"2,627.98","2,759.38",3.17,3.27,758.17,771.31,0,0,18.13,18.79,24.57,25.23,28.51,29.17,23.65,24.31,25.62,26.28,30.48,31.14,26.54,27.2,29.83,30.48,33.77,34.43,36.4,37.05,"79,102.28","80,416.27",78.88,80.75,"64,779.78","66,093.77","65,156.19","66,089.66",133.49,136.29,"65,436.77","66,750.76","65,809.62","67,676.56",72.81,73.74,"77,525.49","78,839.48",77.01,78.88,"64,122.78","65,436.77",10.64,10.91,11.01,11.48,"2,034.96","2,081.64","1,879.01","1,944.71"
2023-05-30,0,0,"36,941.94","37,596.94",996.49,"1,043.05",648.45,687.75,"3,117.80","3,248.79",3.77,3.86,655.00,694.30,949.92,996.49,"5,108.99","5,370.99",1.42,1.51,353.7,360.25,356.69,366.00,277.72,280.34,276.6,281.25,34.06,34.71,36.32,37.25,242.14,251.45,23.06,24.37,24.03,24.96,268.21,272.87,269.86,272.48,"35,238.94","35,631.94",84.23,84.89,"36,679.94","37,072.94","36,941.94","37,596.94",82.27,82.92,0,0,200.43,213.53,162.44,175.54,"3,143.99","3,274.99",3.54,3.63,635.35,674.65,866.11,912.67,"2,620.00","2,751.00",3.17,3.26,755.87,768.97,0,0,18.21,18.86,24.63,25.28,28.56,29.21,23.58,24.23,25.81,26.46,30.52,31.18,26.59,27.25,29.87,30.52,33.8,34.45,36.42,37.07,"79,909.87","81,219.87",79.63,81.49,"65,499.90","66,809.89","66,122.04","67,053.34",133.18,135.97,"65,499.90","66,809.89","65,656.40","67,518.99",72.64,73.57,"79,254.87","80,564.87",78.69,80.56,"65,499.90","66,809.89",10.61,10.87,10.99,11.45,"2,030.23","2,076.79","1,873.30","1,938.80"
2023-05-31,0,0,"37,991.43","38,646.46","1,001.32","1,048.11",648.47,687.78,"3,117.92","3,248.92",3.79,3.88,655.02,694.33,954.53,"1,001.32","5,109.19","5,371.20",1.42,1.52,353.71,360.26,358.42,367.77,276.42,279.04,277.0,281.68,34.06,34.72,36.5,37.43,243.31,252.67,23.06,24.37,24.14,25.08,268.58,273.26,268.56,271.18,"36,288.37","36,681.38",84.24,84.89,"37,598.42","37,991.43","37,991.43","38,646.46",82.27,82.93,0,0,200.44,213.54,162.45,175.55,"3,144.12","3,275.12",3.56,3.65,635.37,674.68,870.30,917.09,"2,620.10","2,751.10",3.18,3.28,753.28,766.38,0,0,18.21,18.86,24.63,25.28,28.56,29.21,23.58,24.24,25.81,26.46,30.52,31.18,26.59,27.25,29.87,30.52,33.8,34.45,36.42,37.07,"79,913.01","81,223.06",80.01,81.88,"65,502.47","66,812.52","66,442.51","67,378.32",133.82,136.63,"65,502.47","66,812.52","65,974.60","67,846.22",72.99,73.93,"78,995.98","80,306.03",79.08,80.95,"65,240.46","66,550.51",10.61,10.87,11.04,11.51,"2,040.07","2,086.86","1,873.37","1,938.87"
2023-06-01,0,0,"37,813.10","38,465.05",994.08,"1,040.54",645.43,684.55,"3,103.28","3,233.67",3.76,3.86,651.95,691.07,947.63,994.08,"5,085.21","5,345.99",1.41,1.51,352.05,358.57,355.83,365.12,273.82,276.43,274.07,278.72,33.9,34.55,36.23,37.16,241.55,250.84,22.95,24.25,23.97,24.90,265.71,270.35,266.0,268.6,"36,118.03","36,509.20",83.84,84.49,"37,421.93","37,813.10","37,813.10","38,465.05",81.88,82.54,0,0,199.5,212.54,161.68,174.72,"3,129.36","3,259.75",3.53,3.62,632.39,671.51,864.02,910.47,"2,607.80","2,738.19",3.16,3.25,749.74,762.78,0,0,18.12,18.78,24.51,25.17,28.43,29.08,23.47,24.12,25.69,26.34,30.38,31.03,26.47,27.12,29.73,30.38,33.64,34.29,36.25,36.9,"79,537.90","80,841.80",79.43,81.29,"65,195.00","66,498.90","65,962.57","66,891.62",132.85,135.64,"65,195.00","66,498.90","65,498.05","67,356.15",72.47,73.39,"78,234.00","79,537.90",78.04,79.9,"64,543.05","65,846.95",10.56,10.82,10.96,11.43,"2,025.33","2,071.78","1,864.58","1,929.77"
2023-06-02,0,0,"38,023.81","38,679.39","1,000.61","1,047.37",649.03,688.36,"3,120.57","3,251.69",3.79,3.88,655.58,694.92,953.85,"1,000.61","5,113.55","5,375.78",1.42,1.51,351.39,357.95,350.68,360.03,272.72,275.34,272.13,276.8,34.09,34.75,36.47,37.41,243.14,252.49,23.08,24.39,24.13,25.06,264.65,269.32,264.86,267.48,"36,319.30","36,712.64",84.31,84.96,"37,630.46","38,023.81","38,023.81","38,679.39",82.34,83.0,0,0,200.61,213.72,162.58,175.70,"3,146.80","3,277.91",3.55,3.65,635.92,675.25,869.69,916.45,"2,622.33","2,753.45",3.18,3.27,753.92,767.03,0,0,18.09,18.75,24.52,25.17,28.45,29.11,23.34,23.99,25.57,26.22,30.16,30.81,26.49,27.14,29.5,30.16,33.43,34.09,36.06,36.71,"79,325.54","80,636.70",79.49,81.36,"64,902.71","66,213.88","65,460.51","66,395.66",133.73,136.53,"64,902.71","66,213.88","64,992.93","66,863.24",72.01,72.94,"78,014.37","79,325.54",77.62,79.49,"64,247.13","65,558.29",10.62,10.88,11.03,11.5,"2,038.63","2,085.38","1,874.97","1,940.53"
2023-06-05,0,0,"37,892.15","38,545.46",979.81,"1,026.47",633.71,672.91,"3,109.77","3,240.43",3.78,3.87,640.25,679.45,942.48,989.14,"5,095.84","5,357.17",1.42,1.51,350.18,356.71,349.93,359.26,271.78,274.39,271.55,276.21,33.97,34.63,36.39,37.33,242.62,251.95,23.00,24.30,24.08,25.01,264.08,268.75,263.94,266.55,"36,193.54","36,585.53",84.02,84.67,"37,500.16","37,892.15","37,892.15","38,545.46",82.06,82.71,0,0,199.91,212.98,162.02,175.09,"3,135.90","3,266.56",3.55,3.64,627.18,666.38,867.83,914.49,"2,613.25","2,743.91",3.17,3.27,751.31,764.38,0,0,18.03,18.68,24.43,25.09,28.35,29.01,23.26,23.91,25.48,26.13,30.05,30.71,26.39,27.05,29.4,30.05,33.32,33.97,35.93,36.59,"79,050.87","80,357.49",79.32,81.18,"64,677.98","65,984.61","65,320.50","66,253.65",133.44,136.24,"64,677.98","65,984.61","64,853.93","66,720.23",71.85,72.79,"77,744.24","79,050.87",77.45,79.32,"64,285.99","65,592.62",10.58,10.84,11.01,11.48,"2,034.27","2,080.92","1,868.48","1,933.81"
